tweet_id,text,immigration_human,climate change_human,renewable energy_human,traditional energy_human,inequality_human,social policy_human,taxation_human,labour market_human,international trade_human,economics_human,european union_human,public health_human,gender rights_human,civil rights_human,political rights_human,connecting_human,elections/voting_human,self-promotion_human,anti-establishment_human,immigration_bert,climate change_bert,renewable energy_bert,traditional energy_bert,inequality_bert,social policy_bert,taxation_bert,labour market_bert,international trade_bert,economics_bert,european union_bert,public health_bert,gender rights_bert,civil rights_bert,political rights_bert,connecting_bert,elections/voting_bert,self-promotion_bert,anti-establishment_bert
3261728,This morning I was at the FederChimica assembly. Chemistry is a primary sector for @LombardiaOnLine and represents 10% of our GDP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
939178,Today's announcement shows that the energy market is broken. That's why the next Labour govt will freeze energy bills until 2017.,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2355587,Great to run into serious Aust author in Brussels. Tea with King of Belgium. Then slightly stronger tea with @fleech https://t.co/0GkJJ07It8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3014706,RT @ManceraMiguelMX: With businessmen and merchants we agreed on actions to achieve economic and social stability in #CDMX due to price increases…,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
976860,RT @nayrbdier: @CBCTheHouse @ElizabethMay Don't give up Elizabeth. We must get to PR. I am behind you.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1949275,"Determined, we will be in front of S&P from 6:30 p.m., for those who want to join us earlier. See you tonight ! #AAA #placeaupeuple",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1252646,When you ask Catalonia to wait for the PSOE to want. Again. https://t.co/D8VeIiiXqT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3186713,RT @jyllandsposten: SF will require unemployed immigrants in training https://t.co/nKvuAiDYcs https://t.co/xOIOZMDb9E,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
846182,"Force we remember all together that in February @Giorgiameloni was ""racist"" because he wanted the quarantine for those who arrived from China and @Giuseppeconteit reiterated ""no danger of contagion for Litalia"" .Toh, they were already contingating # Covid_19 https://t.co/ QBWBXGE8EO",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
771811,Red tape delaying power plant that would bring jobs to Watervliet Arsenal–calling on Army to expedite project http://t.co/pb7sx5tE,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2770573,"#Salvini: I remember some little deputyist who invite restaurateurs to change craft is an insult to people who work.Change craft some deputy no one, rather.#Senate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1088659,All workers will have an increase in purchasing power. #2017LeDébat https://t.co/g1FzHRxpju,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3034661,Sat down with @NorahODonnell today to discuss health care and tax reform. The full interview will air tomorrow on @CBSThisMorning. https://t.co/k8WNuS2uRK,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2035000,"This is simply wrong in a country where thousands of people are sleeping on our streets and tens of thousands of children do not have a home.

https://t.co/ozx371yrj3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3181962,"RT @c_natacha: 'We already export without #TTIP'. Proclaimed benefits based on faith, not evidence. Go @ph_lamberts !! #POLSOFTTIP",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
607609,"My homeland is the people who do not confront homelands, flags or borders. People who weave justice so that no one humiliates their dignity before anyone.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2348671,"RT @TreasurySpox: It’s been two years since President @realdonaldtrump signed the historic Tax Cuts and Jobs Act! To celebrate, we’re kicki…",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3393098,We expect to restart the social and economic reform process. Civil society has to be included. #FriendsofBiH 2/2 http://t.co/26764euE9v,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2025659,Trade Unions such as Unison have given @UKLabour fantastic support and were integral to our achievements in the #GE2017 campaign. #UNDC17 https://t.co/tN1PSvreNT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1885931,XII European Economic Congress and European Tech and Start-Up Days will take place on 2-4 September 2020.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1868453,"Until September 2020, the European Commission will present a plan on increasing the CO2 emission reduction target to 2030 to 50-55 percent.Compared to 1990 levels - results from the draft climate law presented on Wednesday by the EC.Currently, this goal is 40 percent.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57797,"RT @strankasab: Margrethe @vestager is the best -rated and most popular European Commissioner.She, too, supports the @angelikamlinar and hi…",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2121017,".@RepShelley: “Raising taxes on nearly a million"" small businesses would cost > 700,000 jobs http://t.co/hyKTSI1i #stopthetaxhike #4jobs",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3395923,"#EU must be stronger on major issues (e.g. foreign affairs, security and defence) & withdraw where states can make better decisions themselves.2/2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3618438,At the #Gender and #Economics conf. in #Prishtina. Challenge your assumptions. Question the status quo /HG https://t.co/39xk8NoFT1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3325721,Official Note of the PCO repudes the repression of the PM on the act of the left day 7/9 in S. Paulo in Anhangabaú.We call all the left to repudiate PM's attempt to control the act.Freedom of manifestation.Outside Dória!Outside PM!https://t.co/w9mtiahf12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3312725,"RT @RubenMugica: now in Andoain, tribute to Joseba Pagazaurtundúa #memoria https://t.co/sjjj31pnt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1379661,"RT @governosp: Employment Team trains 1,083 people and inserts 329 workers into the market in the first quarter http://t.co/W4deDzD1ha",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1167084,I will choose ministers who are committed to the people. That they don't cut rights. I'm not going to nominate a banker for finance minister.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
979391,RT @johnkgreens: .@senatormilne outstanding track-record of standing up for social justice & environment. Thank you for your leadership on …,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2135075,"RT @ingridlieten: We are investing €950,000 in research into side effects of childhood cancer such as infertility.#kotk #fwo http:/ ...",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
966724,RT @MaudeBarlow: WIN! Victoria & Mid-Island Council chapters celebrate cancellation of permit for dump site at Shawnigan Lake https://t.co/…,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298239,In Entrecampos to catch the train to #Setúbal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3417438,Fantastic atmosphere at the Youth People's Meeting. An atmosphere characterized by respect and dialogue regardless of one's point of view. Our democracy at its best #dkpol ☀️🇩🇰 https://t.co/HySp4gdbOE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1524324,"Today's jobs report is encouraging but w/many families in #NV & nationwide struggling, creating #jobs must remain #Congress's top priority",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
907149,World Day against #HIV #AIDS: the #UN calls to intensify testing and end stigma ➔ https://t.co/o2kC4EFiCn #JourneeMondialeDeLutteContreLeSida. #WorldAIDSDay⁠⁠⁠⁠⁠⁠ @UNAIDS https://t.co/N2BkwLB1sR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3025367,"A great effort by women who develop digital content to make visible the work of women who participate in politics.
Thanks for what you do for everyone, @Wikimedia_mx @editatona! https://t.co/rv0i8dDNry",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2661927,"Unacceptable and illegal actions of #GovernmentSpy; We demand punishment of those responsible and eradicate harassment of journalists, NGOs and political leaders.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2784174,RT @neos_eu: We are a citizen movement that is growing! 121 candidates can be pre-selected here: https://t.co/6WipF0EOtK @matstrolz…,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2242317,"RT @infobarakaldo: Inauguration of the catwalk between #DesertuBerria and Murrieta, and elimination of an insecure point for women
👉https:…",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
681720,"RT @CAREClimate: Inequality determines who eats what and when, & it also shapes how people are able to adapt to #climatechange https://t.co…",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878934,"RT @zidandejan: From today, the Prekmurje monument on the Prekmurje market in Ljubljana.

Thanks to the Ljubljana and Ljubljana, thank you mayor Zoran Janko ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
604521,"RT @ricardorobleslx: Good morning.
People who are pushed out of their homes need more and better support. We propose a line with…",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1777280,"RT @michaljadczak: I admit that my closest attitude towards Smolensk is expressed (I do not believe that I am writing this) .. PSL, which calls for silence ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2624241,“The book that made a big impression on me is Le Camp des Saints by Jean Raspail. It describes how elites become complicit in migratory submergence. You have to read this book. » #64minutes @TV5MONDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1852018,"Out of 22 million vehicles in Poland, only about 0.1 percent. are electric vehicles.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069614,1.4 billion pounds of discarded carpets thrown into US landfills every year: Bill McDonough. We need to see old carpet as the raw material input for new carpet #WEF18 #Davos #Sustainability https://t.co/7TsNvgLYlN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929087,"RT @PolpigPL: We encourage everyone to familiarize themselves with the latest price quotes for flocks and cereals in Poland and in the world.

➡️https: //t.co/...",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3718635,"http://t.co/WaDnLEzp / On the margins of a debate, there are sometimes abuses of gestures and words. Let us frame, without renouncing progress and debate.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3144620,Three proposals for the CD&V to pull the economic cart out of the doldrums again. Read https://t.co/ETx4Sdw6Ao | @cdenv #begov #budget https://t.co/CygIvlRS1m,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1886238,"Burning biomass: If the government really cares about the development of renewable energy, and not the additional support of the carbon energy, it can be done cheaper and cleaner than by supporting co -firing of biomass with coal",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259302,"50 billion from the EIB, 20 billion from the structural funds and financial transaction tax are on the way, blocking of the debt redemption fund and MFF",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1571285,"For people who claim to hate big government, Republicans love using it to try and make health care decisions for women. #GOPdebate",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1256082,"RT @nuet: Tomorrow Saturday 29 I participate in Northern Catalonia in the event ""The situation of Catalan political prisoners, proof solidarity"" in Arg ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
990564,RT @CTV_PowerPlay: Today’s episode: New environmental assessment process & Don Martin’s Last Word – find the podcast here https://t.co/0kWS…,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108470,RT @Laurinkari: High-level Brussels book club meeting with @alexstubb . We appreciated the pictures. https://t.co/1e4YXENNfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
934953,"RT @kdriks: What #lss is about : Living, not just surviving. @EmmaHenriksson in today's debate. #svpol #funkpol #saveLSS https://t.co/fkn…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
179361,"RT @Osinttechnical: Russian currency traders starting to take into account possible western sanctions. 

RUB/USD tanking. https://t.co/QAL4…",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1043306,RT @SalishSeaFuture: Gale force winds in Haro Strait as I patiently wait for a glimpse of Southern Resident Killer Whales that were reporte…,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121632,Rt @vasalloum:. @ AlexBoulerice - It's incredible that we have to ask this question to the government: does the Real Prime Minister ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
960512,RT @globeandmail: B.C. Greens call LNG fatal to economy http://t.co/pGyyOcek3H,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1981567,"""It's a time conducive to large intimate or social tilting"" - Interview in @LE_FIGARO
#Coronavirus # COVID19
https://t.co/kq3rzo6ykq",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1659653,RT @Nova24TV: Orban has already informed @MiroCerar about closing the border with Croatia http://t.co/4QNBxlhxYH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788397,"When it comes to elections, education, and food assistance. When it comes to health care coverage, testing and tracing, and Medicaid.
 
Senate Republicans continue to pinch pennies during a national emergency.
 
We won't stop fighting to get Americans the relief they deserve.",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3389519,"Re AFR story - The Govt has not suggested there will be any reduction in the 50% subsidy, that was a PC rec.  http://t.co/GIYAKZ0XIf",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2976565,This award was given to me but it is yours. Thanks to everyone @la_tuerka @MonederoJC @ainhat @JorgeMoruno ... http://t.co/XDVCXwnkxI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2902220,"""Voting is the basis of democracy, when citizens think underscores in power by not voting, they keep the same on the orders, and abandon France to a destiny that is not his.

Abstention is the opposite of freedom ""

@radiocoury https://t.co/z3ajlna4gf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1740534,"RT @support__JP:. @ FaktPL: The tax-free amount has not changed for 6 years. The last increase (2009) was, note - PLN 2. # Palikot2015 http…",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
629373,"Dear @c_lindner, I am concerned about how you want to reinterpret the turnaround in a cultural struggle.The car is welcome to stay cult object, fossil fuels are not.This is Paris.We Greens want to use cars more efficiently & amp;So more space for everyone.@FDP & AMP;Efficiency - was there what?https://t.co/6waunshxn9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705500,RT @WorldBank: The challenge of providing affordable #housing for low-income city-dwellers is universal: https://t.co/elnpGI8azN https://t.…,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
519119,"We wanted + dumping defenses
The EU proposal was weak
We fought alone
They improved it
It still needs to improve.
That's all. https://t.co/5r1sus1zyO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2932413,Christians are the most persecuted religious group in the world. In many countries around the world they are threatened... https://t.co/b3m3P0PLKZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
860662,"RT @chertorivski: The institutional destruction of this government is serious, applying it in these circumstances to our health system is l ...",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2392659,"2000 people in Turkey on trial for ""insulting Erdogan"". A president with… https://t.co/9u3UFxvELD",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3252312,"Circular of the @Viminale on #immigrants legally illegitimate. The #clandestines must be kept in the Cie, not in the hotels
ST",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3151826,"Finally, the new red curries favor with the old black. That was it. The posts are filled, the reputation is ruined.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
807061,". @Juanzepeda_ put the shirt with the number nine of @movciiudadanomx: Today our parliamentary group in the @Senadomexicano adds nine seats, we reaffirm ourselves as the fourth political force in the General Congress and we move forward as the opposition that Mexico needs.https://t.co/ORYO8CGPEY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
735609,RT @Wilderness_Aus: In the wake of the summer #bushfires we must protect unburnt &amp; burnt forests for the recovery of #wildlife that has bee…,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348764,"RT @pvallin: With the family harassment of @IreneMontero and @PabloIglesias, one of the fateful pages of institutional politics was written in…",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2513426,"I can not accept what is happening on the Polish-Belarusian border.I understand the weight of the security of our borders, but the administration of water, food and medicine needy is a normal, human reflex.Safety and humanity do not exclude.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1824587,Polonization differently?Naimski: We are open to foreign investors who want to invest in offshore in Poland,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3738718,"RT @phh_Henry: Development of energy communities and sharing between end customers
👉 get together around energy projects...",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720511,"RT @SergeSasseville: Really ? This kind of speech has no place In 2014 ""Resist Call of Marriage for Gays, Mormon Leader Says"" http://t.co/q…",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1847672,"Investeu investment program instead of subscribed to EUR 30.3 billion will be 5.6 billion euros.
A slight reduction in the fund's reconstruction will touch fresh funds for cohesion policy.They will be reduced for all EURO Member States from EUR 50 billion to EUR 47.5 billion.",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
520281,Never made a woman pay in my life.Not even a journalist of the fact https://t.co/lcxct9rdh,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3122389,RT @AnneKangMLA: Visited @TW_Vancouver this morning with @KatrinaCBurnaby to extend our condolences on the passing of former President Lee…,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1797976,"4.90 PLN must be paid for 1 euro. The same was on February 20, 2004.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
681525,RT @latrobe: A new PhD scholarship is available to work on a project about the history of workplace inequality in Australia & Britain. DM u…,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2843837,The #GOPbudget will make it harder to live the American Dream. It’s time to invest in hardworking families. http://t.co/cA4Y0hmw0P,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1890778,"Ukraine has a significant share in world trade in these products; for example, in the case of sunflower oil it is approx. 50%, in the case of sunflower meal - 60%, and in the case of maize and wheat, 16%, respectively. and 10 percent",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1661353,RT @Nova24TV: Politicization and destruction of the diplomatic service will continue: Marta Kos Marko sent from Berlin to Switzerland! https://t.co…,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
334996,"""One-third of all U.S. presidents appointed a Supreme Court justice in an election year."" https://t.co/PY8dR1owzf (h/t @washingtonpost)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2750440,"#Salvini: 7 million Italians below the poverty line. Hunger, fear are the same all over the world, as a politician I think first of my people. #lariachetira https://t.co/RPjWbsftMA",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3270162,Let's go well ... #votosubito https://t.co/gZ3gNjHz1S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2033400,"Education is not about personal advancement - it's a collective good that benefits our whole society.

Labour's National Education Service will invest in people so they can flourish and help create a fairer, more equal society. #SchoolCuts https://t.co/VBeWXTeWiL",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2109679,"Our Build Back Better agenda takes on the existential threat of climate change directly by investing in clean energy, creating good-paying, union jobs, and working to stop the climate crisis’s most disastrous impacts on working families.",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729823,"History of my internment in martial law.#Korwin
✅https: //t.co/conrtzoevx https://t.co/k3lpy84imw",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
